,CustomerID,recency,frequency,monetary_value
3841,13348,26730120,14,233.76
3842,16478,30093900,17,331.00000000000006
3843,12572,31539240,62,1004.7200000000003
3844,14629,31912140,153,939.2099999999996
3845,14664,30594780,99,637.8900000000001
3846,18019,27834240,5,38.45
3847,14764,28520400,7,250.55
3848,17030,26785380,11,146.87
3849,14710,31040820,139,606.1299999999999
3850,16773,27324660,26,171.59
3851,17986,27410160,1,20.8
3852,17432,30704820,48,365.76
3853,16104,26963820,29,302.36
3854,16513,31888320,35,874.5900000000001
3855,17201,27660540,40,342.63
3856,12552,28949760,20,437.81999999999994
3857,14080,29472180,4,45.599999999999994
3858,15766,26728620,11,315.05999999999995
3859,18240,28269600,6,422.58000000000004
3860,14882,29996460,11,589.7
3861,16895,26711340,69,219.13999999999996
3862,16352,30765960,28,494.44000000000005
3863,16432,26717580,8,287.4
3864,13882,32064600,66,1131.28
3865,16415,28444140,54,210.34999999999985
3866,17549,30245580,6,148.85999999999999
3867,17387,30594840,78,784.1100000000001
3868,13464,27239700,41,674.6800000000002
3869,14638,27913440,16,443.6
3870,15335,27663840,36,173.97000000000003
3871,13212,31473960,143,780.5799999999997
3872,18154,31997700,21,399.19
3873,13822,31808820,96,632.0
3874,14174,29393460,26,134.46
3875,14585,27929220,29,157.05
3876,12812,28430880,15,229.63999999999993
3877,16372,29392920,97,367.92999999999984
3878,16445,29390760,63,230.51000000000002
3879,15276,26554380,52,135.31000000000003
3880,12740,26792280,27,427.5999999999999
3881,16120,27150960,32,1294.14
3882,18022,29218740,191,668.1100000000002
3883,16747,30085860,45,826.96
3884,13816,30240720,33,555.04
3885,17354,27914880,16,1393.06
3886,16190,28798380,6,215.08
3887,14251,32141160,78,2879.7000000000007
3888,16311,30760080,37,616.26
3889,14027,27045300,6,104.82000000000002
3890,17203,29217660,152,3563.8499999999995
3891,12667,27246840,33,620.13
3892,13259,26965320,87,292.3199999999999
3893,12882,31477920,13,1463.04
3894,12628,31898940,43,769.6099999999998
3895,15937,26724120,7,145.35
3896,12446,27318240,58,1002.3099999999998
3897,12475,27654240,36,723.38
3898,15930,26461560,21,426.63000000000017
3899,15444,31482660,219,1418.26
3900,13271,29053020,101,178.25999999999988
3901,16183,26461980,15,338.7100000000001
3902,17425,30611040,43,759.1699999999995
3903,14624,27321480,13,225.84999999999997
3904,12646,31888080,45,1346.9699999999998
3905,14971,29234460,160,1116.5699999999993
3906,13598,28188540,41,167.4200000000001
3907,12398,28346460,85,1635.6599999999999
3908,15473,31042140,14,1465.2
3909,12602,27226560,12,153.12000000000003
3910,16313,31984560,16,274.15000000000003
3911,17078,29155860,28,378.2000000000001
3912,13351,26540940,16,373.94
3913,13040,31543920,43,676.99
3914,14138,32156280,47,982.3800000000002
3915,17895,28456440,16,97.99999999999997
3916,15948,31561560,60,955.24
3917,13607,28799460,98,678.0099999999996
3918,15740,28015380,9,154.88000000000002
3919,16506,30599460,3,90.30000000000001
3920,18042,27660180,7,165.04999999999998
3921,12630,31458120,64,1270.88
3922,16685,26976720,62,324.24
3923,13858,27330660,11,216.16999999999996
3924,15592,28254780,24,388.58
3925,16164,30782280,35,802.53
3926,16542,27656460,5,119.62
3927,12491,28957920,26,460.4000000000001
3928,15255,26540220,47,890.8499999999999
3929,15993,31544340,560,2756.8200000000006
3930,17934,27831000,21,704.25
3931,16015,31977120,184,690.5400000000002
3932,15516,28434300,15,62.43
3933,16847,28530180,12,193.44
3934,16601,28780980,31,244.79999999999995
3935,16563,27660300,19,1077.74
3936,14830,27669780,40,197.13
3937,17222,26631120,28,354.15
3938,16248,26967960,7,152.94
3939,12544,29731560,20,355.7
3940,14039,29395320,6,152.2
3941,12581,28859400,15,197.70999999999998
3942,14216,31991400,59,1839.2999999999997
3943,16260,27911640,18,1035.45
3944,16056,28363980,68,664.85
3945,13363,30773640,60,992.5
3946,15193,27043020,19,499.32
3947,17824,27841680,13,298.4
3948,12912,32056140,24,1662.3
3949,17647,26637120,7,133.06
3950,17186,28259640,2,144.0
3951,16123,27823920,16,307.78
3952,13868,31651560,33,3192.54
3953,17666,31970400,18,728.16
3954,17785,27667020,13,131.94000000000003
3955,16742,28265760,4,0.0
3956,16737,27664620,1,417.59999999999997
3957,13897,27929040,17,311.15999999999997
3958,15286,28003320,3,240.55
3959,14474,28528260,30,537.71
3960,18045,28356060,47,189.39999999999995
3961,14102,31821120,84,1314.7299999999998
3962,13422,27839940,128,2601.5500000000006
3963,15264,26716980,23,393.74000000000007
3964,13176,28279020,72,492.8400000000001
3965,17590,32070540,201,1479.2199999999996
3966,15659,28515420,11,306.45000000000005
3967,15025,29400840,72,377.01
3968,17205,27663600,13,384.08
3969,17973,27828480,15,337.04
3970,17382,26627940,2,65.4
3971,16803,26632920,24,332.29999999999995
3972,13947,26633760,5,90.6
3973,14234,30360420,159,775.4600000000003
3974,17761,29469420,19,712.78
3975,15327,27746940,10,208.75000000000003
3976,14923,27919500,44,749.0999999999998
3977,14518,26720220,16,174.37
3978,14054,26637780,6,92.46
3979,13974,28016100,28,413.59
3980,16900,31285440,82,187.69000000000034
3981,14121,31981980,161,2740.2999999999997
3982,14792,26787180,4,0.0
3983,13697,28946880,12,151.3
3984,13504,26715240,22,295.93
3985,12519,26787600,18,340.84
3986,15678,27737940,12,352.70000000000005
3987,14158,28795320,41,507.66000000000014
3988,15088,30430080,60,1140.27
3989,16171,27152700,3,73.2
3990,14752,28524540,5,389.63999999999993
3991,16318,29219940,19,328.15
3992,15844,28277580,11,130.74
3993,14550,31376760,48,765.6199999999999
3994,16851,31899960,20,342.45000000000005
3995,13651,29226780,6,94.2
3996,15000,28178160,77,490.52
3997,17509,27316200,369,6100.740000000002
3998,16846,27926940,11,214.32000000000002
3999,14484,27927900,14,321.91999999999996
4000,17595,31218120,83,388.78999999999996
4001,13876,26790960,7,122.69999999999999
4002,18169,27057120,9,202.65000000000003
4003,16071,28435680,21,326.24000000000007
4004,16776,27059880,76,388.2799999999999
4005,15142,28268700,26,498.74
4006,14416,30351360,14,490.22
4007,15355,29740680,14,277.05
4008,12522,28883040,12,192.72000000000003
4009,17279,27315120,9,187.82999999999998
4010,17520,27661080,30,546.8100000000001
4011,15598,29220480,16,235.68
4012,13594,27741180,26,396.96999999999997
4013,13318,32178300,20,640.76
4014,15610,27828600,6,112.46
4015,16855,30253020,19,328.4
4016,15886,27064740,12,181.09
4017,17495,31635720,27,497.56000000000006
4018,15667,28866600,13,301.32000000000005
4019,16416,29996640,73,1026.9899999999998
4020,17684,28521840,15,239.41
4021,15423,28964100,2,43.5
4022,16595,26974140,85,360.1600000000003
4023,16790,31980420,95,1520.12
4024,14015,27740160,20,917.34
4025,17712,28440120,29,522.91
4026,16648,28949160,21,270.85999999999996
4027,17503,32057520,38,558.96
4028,16688,32165880,62,1260.8600000000004
4029,13278,28783380,46,542.73
4030,14098,29123220,21,147.34999999999997
4031,13721,29137140,28,524.14
4032,15637,27734520,15,223.36
4033,14698,32155200,210,1250.76
4034,15360,28861740,13,427.92999999999995
4035,15803,27844200,8,415.82
4036,18104,29050860,38,754.6400000000002
4037,15297,31392360,41,635.0400000000001
4038,13193,26978640,29,117.88000000000001
4039,16932,27668760,53,161.94
4040,16337,29122620,10,151.05
4041,14910,32060400,35,389.86
4042,18005,31980300,60,249.72
4043,18105,29043480,18,113.48000000000002
4044,14333,26737140,19,351.45
4045,15427,29397780,306,1483.1399999999999
4046,13297,31626360,59,2089.8500000000004
4047,16708,28353240,27,656.6300000000001
4048,16412,27662940,35,151.83
4049,13182,28358400,11,121.17999999999999
4050,14345,28949100,6,108.97999999999999
4051,13801,26531340,23,324.79999999999995
4052,15096,28605660,11,219.39
4053,17084,29226480,162,2949.7500000000014
4054,17534,27663660,9,223.36
4055,17111,28193580,30,248.60999999999999
4056,16020,30855120,46,851.0100000000001
4057,13845,26697540,9,312.98
4058,17459,28529940,111,657.3
4059,14537,27311280,10,355.5600000000001
4060,13103,28861920,8,243.94
4061,15017,29383620,20,125.58000000000003
4062,14592,29232540,164,570.4599999999998
4063,16079,30860520,21,1351.9999999999998
4064,18096,31292280,213,911.1499999999996
4065,17668,32158740,15,347.75
4066,12719,31814340,42,608.1
4067,17295,29816580,69,556.9499999999998
4068,13685,32066100,39,3119.4400000000014
4069,15604,27757260,17,216.39000000000001
4070,13245,27918840,16,430.5
4071,15320,28443660,36,267.13
4072,16347,31294080,92,887.6500000000001
4073,15883,32085540,49,396.4799999999999
4074,18164,29582580,25,394.70000000000005
4075,16758,26634060,22,369.34
4076,16491,28259520,39,731.5
4077,12824,27145380,25,397.11999999999995
4078,16602,29577120,32,494.7299999999999
4079,14598,28443180,50,221.97000000000003
4080,16971,32057340,42,232.20999999999987
4081,13810,29808420,36,899.51
4082,13878,27575580,36,1281.53
4083,16363,27668880,5,109.36000000000001
4084,17081,30083400,64,290.15999999999997
4085,15345,29221080,23,367.69000000000005
4086,16504,30091920,86,484.37999999999977
4087,15269,30243960,2,408.8
4088,12847,30343800,91,871.5399999999998
4089,15634,30787320,15,243.55
4090,17835,32066520,61,350.64
4091,17901,29754180,19,110.38000000000001
4092,13170,29994780,32,116.01000000000002
4093,15435,30355980,29,149.29000000000005
4094,12508,30006660,69,398.27000000000004
4095,17100,30701400,65,971.74
4096,12531,31027560,17,125.22
4097,14836,31393140,6,102.44999999999999
4098,13986,30782040,13,320.46000000000004
4099,14904,32070540,69,1025.44
4100,17904,30432660,39,178.91999999999993
4101,15790,31386420,35,220.84999999999997
4102,15368,30435360,4,446.94000000000005
4103,12479,31971540,35,477.30000000000007
4104,15168,30078000,5,106.56
4105,17793,30088680,58,323.03999999999996
4106,17977,29739720,21,288.14
4107,13160,30343260,4,91.8
4108,12603,30420960,3,739.1999999999999
4109,12532,29654460,16,349.83
4110,17461,30333300,111,757.4599999999996
4111,15153,29580180,22,329.25
4112,12795,30679260,14,430.4800000000001
4113,16986,29734140,3,1873.2
4114,13596,31808100,166,697.0399999999998
4115,13091,30442920,24,319.82
4116,16856,31019580,2,35.400000000000006
4117,15043,29570400,3,537.0
4118,16903,29747160,60,373.24
4119,14382,30009120,131,626.07
4120,14300,30673860,3,43.2
4121,17379,31296600,83,404.66
4122,17313,30761820,28,2288.1299999999997
4123,15654,31466520,21,922.5300000000002
4124,18058,31450320,3,170.16
4125,16204,30258840,57,405.71000000000004
4126,15720,30176520,128,598.7300000000001
4127,14349,31389180,31,133.50000000000006
4128,15692,29828760,12,191.04000000000002
4129,15458,30084120,7,161.64
4130,15621,31901700,18,1158.77
4131,17290,31983120,102,525.2399999999999
4132,17727,31474500,67,1042.55
4133,16516,29658780,6,101.7
4134,17237,31300560,19,314.69
4135,14601,31368120,7,213.96000000000004
4136,14126,31634340,16,643.6300000000001
4137,17538,30080760,9,98.42000000000002
4138,14354,31806360,9,163.62
4139,14641,30420960,7,110.46
4140,17254,31897200,112,272.44000000000005
4141,13522,29659500,5,125.80000000000001
4142,14929,29494500,11,223.88
4143,13428,31384440,74,218.46999999999994
4144,17038,29654640,22,112.40000000000003
4145,13332,31035840,21,350.9
4146,12349,30677100,73,1757.55
4147,13710,29548200,8,180.48000000000002
4148,17791,29734980,10,106.1
4149,14788,31653600,30,679.44
4150,13992,29660220,5,76.8
4151,16433,29828580,17,184.26000000000002
4152,16343,30878340,47,370.47999999999996
4153,16732,29554080,28,603.7499999999998
4154,15274,31912260,47,716.5699999999999
4155,16956,31471320,18,292.34000000000003
4156,17397,30346920,92,696.4099999999999
4157,14756,30966420,38,738.9599999999998
4158,16936,30076680,57,262.68
4159,17385,31026960,47,261.11000000000007
4160,17197,29729160,29,1013.01
4161,14725,30168960,52,718.08
4162,13449,30240120,19,291.88
4163,17636,31536180,24,265.93000000000006
4164,12784,31475520,59,574.42
4165,17885,31212840,64,190.18999999999997
4166,16759,31637760,43,772.8400000000001
4167,16366,30671580,18,327.3
4168,17232,32068500,36,421.52000000000004
4169,12617,29743980,42,355.5300000000002
4170,18014,29833320,32,166.42000000000002
4171,12374,30093060,33,742.93
4172,15524,30166980,1,440.0
4173,17253,30688380,18,178.26
4174,15428,30961680,6,93.78
4175,17772,31372740,53,182.76999999999998
4176,12966,31464720,10,160.18
4177,14789,29809980,6,197.64000000000001
4178,15531,31573020,228,2007.4400000000003
4179,17561,30601620,46,167.61999999999998
4180,18123,30175020,36,589.4399999999999
4181,15557,29823600,20,473.65
4182,13521,32160240,436,1093.6499999999999
4183,13828,30353760,15,209.49000000000004
4184,12762,31629420,69,1898.5200000000007
4185,14881,30595200,17,255.4
4186,12391,30426060,100,460.88999999999993
4187,16376,31547520,128,977.5200000000007
4188,14480,31306140,13,279.05
4189,15148,31362900,20,301.28999999999996
4190,17523,31294440,33,652.7400000000001
4191,15567,30680520,7,186.01000000000002
4192,15115,30695580,21,340.11000000000007
4193,16368,32071560,76,497.42999999999995
4194,12504,30699360,15,114.00000000000003
4195,16025,29733540,28,439.66
4196,16953,29662080,1,20.8
4197,14362,30350520,41,161.20000000000002
4198,16811,31893180,28,547.0699999999999
4199,12938,30077700,9,114.14
4200,14966,31031640,38,191.3199999999999
4201,13926,30257400,11,223.85000000000002
4202,12893,29650080,34,188.14
4203,14954,31212240,85,336.16999999999985
4204,15645,30684540,52,612.0099999999998
4205,15783,31368240,14,246.3
4206,15556,30181320,31,279.77
4207,15877,32153460,131,440.78
4208,17502,31466820,28,689.0999999999999
4209,15721,31290480,91,507.0799999999998
4210,17500,30779940,5,1138.0
4211,18082,30082740,73,703.3699999999997
4212,15432,30269040,10,171.19
4213,18216,29579340,26,481.75
4214,18110,30601980,49,206.05
4215,12984,30687060,4,97.5
4216,13403,30758520,3,75.0
4217,13322,30779700,25,199.48
4218,15619,31362480,3,336.40000000000003
4219,17911,31472760,39,366.23
4220,15463,29737860,7,126.14
4221,16482,30946020,18,220.61999999999998
4222,15060,31555260,121,303.0899999999999
4223,15657,30340380,1,30.0
4224,18139,30786720,162,8393.219999999996
4225,18209,29821260,8,139.10000000000002
4226,16406,30684660,63,163.07
4227,17010,30854280,12,185.46
4228,14093,31219260,105,442.8499999999999
4229,14946,31036020,3,100.9
4230,16789,31560360,5,80.8
4231,12538,29753400,21,363.95
4232,15699,30758400,18,309.6499999999999
4233,17022,29580180,7,71.0
4234,13349,31362060,16,247.31999999999996
4235,12658,30678960,36,686.0500000000001
4236,18006,30270360,22,444.68
4237,16479,31382040,35,300.83
4238,14703,31021020,22,318.1699999999999
4239,15540,31296300,15,213.30000000000004
4240,14714,30170460,10,160.19
4241,17650,30435960,8,166.07999999999998
4242,13146,30006180,17,228.91
4243,14968,29655120,37,147.59
4244,17297,30781020,51,131.78000000000006
4245,17680,30255360,11,184.39999999999998
4246,17458,30947700,54,316.49999999999994
4247,17153,30172560,14,213.77999999999997
4248,14052,30600240,56,225.35999999999993
4249,15857,30685920,14,297.0
4250,15986,29659860,14,168.12
4251,16800,31297200,164,1201.4900000000002
4252,12452,30852120,23,428.57000000000005
4253,18184,30956520,1,49.8
4254,17468,31388820,5,137.0
4255,15009,31208940,182,1261.7799999999997
4256,16024,31208400,64,251.23999999999992
4257,13739,30690540,3,216.9
4258,14675,30861120,102,604.7499999999999
4259,14793,31910340,15,214.14000000000001
4260,14785,31380900,3,77.4
4261,13844,31294500,20,361.62
4262,17357,30182640,45,388.1399999999999
4263,15900,30253980,51,351.1099999999999
4264,13638,30939120,8,122.64000000000001
4265,13256,31044660,1,0.0
4266,17767,30953760,21,271.20000000000005
4267,17286,30428460,45,153.92000000000004
4268,14863,29745480,11,266.76
4269,14950,31540560,20,361.25
4270,13142,30613260,23,307.0899999999999
4271,16720,30009360,27,155.23999999999998
4272,14860,31540680,12,168.62000000000003
4273,17852,31291800,24,114.34
4274,13732,29834580,33,491.86
4275,14073,30440880,14,139.54
4276,15904,31559040,30,164.67999999999998
4277,12659,29734020,5,91.68
4278,16784,30599640,3,107.6
4279,13188,31302120,2,114.60000000000001
4280,12890,30186000,82,380.46999999999997
4281,17510,30159240,20,308.48
4282,15988,30603420,27,158.03000000000003
4283,16505,29562480,4,777.6
4284,15419,30157020,8,135.86
4285,12618,30422640,11,177.31
4286,15957,29562480,42,428.88999999999993
4287,18274,30765120,22,1.2434497875801753e-14
4288,14494,30070500,7,139.56
4289,17566,31577280,152,901.2099999999998
4290,15725,30954300,32,415.2500000000001
4291,15872,31030140,128,360.9299999999999
4292,14666,30169860,14,195.24999999999997
4293,13066,30172380,49,430.9000000000001
4294,18117,30082860,74,320.71999999999997
4295,12950,32071860,23,1843.0
4296,12953,31453080,17,329.84999999999997
4297,15450,29666700,30,429.84
4298,16666,30605700,32,118.98
4299,16423,30156900,18,346.12
4300,12920,30782340,28,164.23000000000002
4301,14804,31546440,12,353.2699999999999
4302,14385,31475400,14,202.11
4303,14424,30770520,1,322.08
4304,18249,30782460,8,95.34
4305,18181,30177720,44,382.79999999999995
4306,17600,30763020,13,161.67000000000002
4307,13832,30773100,4,40.949999999999996
4308,17219,29559540,25,114.23
4309,14581,30859980,17,138.6
4310,12985,32235600,78,1215.62
4311,17359,31299060,15,127.85999999999999
4312,14893,31464300,73,1237.8500000000004
4313,14902,30444180,24,314.11000000000007
4314,14953,30090780,55,289.82
4315,17011,29653440,15,270.90000000000003
4316,15758,30162120,9,205.25
4317,12445,30363420,4,133.4
4318,12660,31294800,13,245.10000000000002
4319,17806,31297560,43,546.0399999999998
4320,14661,29993100,4,107.95
4321,12702,30593400,12,219.0
4322,17052,29831040,92,413.75000000000006
4323,17985,30347880,23,634.9499999999999
4324,17247,30956100,55,282.18999999999994
4325,13603,30007860,27,164.34
4326,16207,30086700,19,394.38
4327,17896,30259980,2,256.32
4328,13673,30685500,65,396.9199999999999
4329,16070,30353040,33,852.15
4330,14140,31970340,67,920.0499999999998
4331,18034,30426960,112,422.8800000000001
4332,17301,30431820,66,197.6300000000001
4333,16751,29643720,25,1764.7199999999998
4334,14204,32073120,44,161.02999999999997
4335,15539,31641000,41,538.46
4336,16597,31907880,7,90.04000000000002
4337,17383,31914600,51,199.29000000000002
4338,18174,31653000,1,104.0
4339,16535,31819920,31,593.75
4340,16988,31822560,7,126.12
4341,13017,31649220,1,204.0
4342,14219,31910220,7,89.94
4343,17914,31980720,80,336.4299999999999
4344,15992,31977240,3,41.989999999999995
4345,17936,31813560,77,389.8399999999999
4346,15318,31979040,33,312.62
4347,14578,31999920,24,168.63
4348,16569,31993560,5,124.2
4349,12713,32241000,38,848.5499999999998
4350,13153,31808880,15,486.22
4351,15471,32075160,77,469.47999999999985
4352,14087,32069700,70,181.66999999999996
4353,18015,31904580,46,120.03
4354,12478,31973400,36,680.9900000000002
4355,15097,31901820,25,248.07999999999996
4356,15520,32149920,18,343.49999999999994
4357,14569,32164320,12,227.39
4358,12650,31997280,20,314.44
4359,12558,32147280,22,2.6645352591003757e-14
4360,15773,31810920,10,635.6800000000001
4361,17942,31630740,2,77.50000000000001
4362,12587,31638060,4,144.0
4363,16000,32068260,9,12393.7
4364,16528,31983540,17,244.41
4365,13560,31639500,33,174.37000000000003
4366,13790,31908120,45,348.79999999999995
4367,12367,31911720,11,168.9
4368,15195,32068440,1,3861.0
4369,13298,32157900,2,360.0
4370,13436,32148420,12,196.88999999999996
4371,12442,31989360,12,172.06
